Entity,Code,Year,Low-carbon energy (TWh - equivalent)
Non-OECD (BP),,1991,3750.0845
Non-OECD (BP),,1992,3775.7258
Non-OECD (BP),,1993,3950.7563
Non-OECD (BP),,1994,4099.8403
Non-OECD (BP),,1995,4260.7056
Non-OECD (BP),,1996,4339.5107
Non-OECD (BP),,1997,4421.129
Non-OECD (BP),,1998,4561.8003
Non-OECD (BP),,1999,4645.694
Non-OECD (BP),,2000,4843.941
Non-OECD (BP),,2001,4958.2563
Non-OECD (BP),,2002,5078.4834
Non-OECD (BP),,2003,5193.325
Non-OECD (BP),,2004,5691.0283
Non-OECD (BP),,2005,5928.5044
Non-OECD (BP),,2006,6215.3804
Non-OECD (BP),,2007,6523.7773
Non-OECD (BP),,2008,6976.121
Non-OECD (BP),,2009,7074.6646
Non-OECD (BP),,2010,7663.364
Non-OECD (BP),,2011,7883.861
Non-OECD (BP),,2012,8431.194
Non-OECD (BP),,2013,8992.749
Non-OECD (BP),,2014,9626.08
Non-OECD (BP),,2015,9977.272
Non-OECD (BP),,2016,10665.746
Non-OECD (BP),,2017,11360.524
Non-OECD (BP),,2018,12259.504
Non-OECD (BP),,2019,13138.138
Non-OECD (BP),,2020,13804.017
Non-OECD (BP),,2021,14869.211
North America,,1965,1018.6091
North America,,1966,1071.5437
North America,,1967,1169.6436
North America,,1968,1205.2917
North America,,1969,1337.859
North America,,1970,1382.4905
North America,,1971,1513.1248
North America,,1972,1653.7814
North America,,1973,1808.5721
North America,,1974,2034.3173
North America,,1975,2168.8855
North America,,1976,2238.7715
North America,,1977,2284.8604
North America,,1978,2595.1055
North America,,1979,2579.0554
North America,,1980,2581.7527
North America,,1981,2679.3328
North America,,1982,2817.6172
North America,,1983,2976.6357
North America,,1984,3142.531
North America,,1985,3280.3513
North America,,1986,3444.1038
North America,,1987,3489.346
North America,,1988,3622.6177
North America,,1989,3743.71
North America,,1990,3971.123
North America,,1991,4141.374
North America,,1992,4093.1904
North America,,1993,4219.3994
North America,,1994,4285.7363
North America,,1995,4556.556
North America,,1996,4731.12
North America,,1997,4568.0557
North America,,1998,4513.2476
North America,,1999,4743.0522
North America,,2000,4721.666
North America,,2001,4483.686
North America,,2002,4698.0864
North America,,2003,4606.4185
North America,,2004,4704.1616
North America,,2005,4766.6265
North America,,2006,4832.6987
North America,,2007,4787.819
North America,,2008,4905.009
North America,,2009,4903.0933
North America,,2010,4905.9614
North America,,2011,5160.8804
North America,,2012,5043.265
North America,,2013,5210.5723
North America,,2014,5272.9775
North America,,2015,5285.7095
North America,,2016,5491.8657
North America,,2017,5715.385
North America,,2018,5757.5605
North America,,2019,5796.027
North America,,2020,5916.692
North America,,2021,6007.747
North America (BP),,1965,1017.5297
North America (BP),,1966,1070.2885
North America (BP),,1967,1168.5835
North America (BP),,1968,1204.2618
North America (BP),,1969,1336.8182
North America (BP),,1970,1381.2515
North America (BP),,1971,1507.1903
North America (BP),,1972,1648.27
North America (BP),,1973,1802.8293
North America (BP),,1974,2028.645
North America (BP),,1975,2163.3018
North America (BP),,1976,2231.742
North America (BP),,1977,2278.5686
North America (BP),,1978,2587.3586
North America (BP),,1979,2570.7644
North America (BP),,1980,2574.4287
North America (BP),,1981,2669.659
North America (BP),,1982,2809.473
North America (BP),,1983,2967.6797
North America (BP),,1984,3133.5432
North America (BP),,1985,3271.6416
North America (BP),,1986,3433.903
North America (BP),,1987,3478.4814
North America (BP),,1988,3610.7083
North America (BP),,1989,3735.3396
North America (BP),,1990,3978.9285
North America (BP),,1991,4152.5015
North America (BP),,1992,4106.5635
North America (BP),,1993,4236.6313
North America (BP),,1994,4308.0815
North America (BP),,1995,4581.059
North America (BP),,1996,4744.978
North America (BP),,1997,4588.7764
North America (BP),,1998,4536.881
North America (BP),,1999,4765.5747
North America (BP),,2000,4752.082
North America (BP),,2001,4517.1294
North America (BP),,2002,4738.3584
North America (BP),,2003,4662.9673
North America (BP),,2004,4776.82
North America (BP),,2005,4853.3066
North America (BP),,2006,4957.379
North America (BP),,2007,4953.2334
North America (BP),,2008,5133.3594
North America (BP),,2009,5161.5596
North America (BP),,2010,5205.1445
North America (BP),,2011,5490.3433
North America (BP),,2012,5376.731
North America (BP),,2013,5575.2764
North America (BP),,2014,5646.1597
North America (BP),,2015,5674.735
North America (BP),,2016,5910.642
North America (BP),,2017,6135.6245
North America (BP),,2018,6173.535
North America (BP),,2019,6223.0854
North America (BP),,2020,6301.4717
North America (BP),,2021,6424.8613
North Macedonia,MKD,1990,1.4518816
North Macedonia,MKD,1991,2.5075269
North Macedonia,MKD,1992,2.5075269
North Macedonia,MKD,1993,1.5435482
North Macedonia,MKD,1994,2.0551074
North Macedonia,MKD,1995,2.3685484
North Macedonia,MKD,1996,2.5134408
North Macedonia,MKD,1997,2.6612902
North Macedonia,MKD,1998,3.2024193
North Macedonia,MKD,1999,4.107258
North Macedonia,MKD,2000,3.4596775
North Macedonia,MKD,2001,1.8390552
North Macedonia,MKD,2002,2.2095578
North Macedonia,MKD,2003,3.9847703
North Macedonia,MKD,2004,4.270608
North Macedonia,MKD,2005,4.272213
North Macedonia,MKD,2006,4.6949177
North Macedonia,MKD,2007,2.8558972
North Macedonia,MKD,2008,2.3604488
North Macedonia,MKD,2009,3.5467443
North Macedonia,MKD,2010,6.747504
North Macedonia,MKD,2011,3.956374
North Macedonia,MKD,2012,2.8621325
North Macedonia,MKD,2013,4.3416386
North Macedonia,MKD,2014,3.4992495
North Macedonia,MKD,2015,5.473539
North Macedonia,MKD,2016,5.550824
North Macedonia,MKD,2017,3.4765637
North Macedonia,MKD,2018,5.22983
North Macedonia,MKD,2019,3.572896
North Macedonia,MKD,2020,3.9058423
North Macedonia,MKD,2021,4.3068066
Norway,NOR,1965,146.22903
Norway,NOR,1966,144.13548
Norway,NOR,1967,157.61047
Norway,NOR,1968,178.02553
Norway,NOR,1969,169.64543
Norway,NOR,1970,170.93762
Norway,NOR,1971,187.01479
Norway,NOR,1972,199.35133
Norway,NOR,1973,215.46693
Norway,NOR,1974,226.4965
Norway,NOR,1975,228.66397
Norway,NOR,1976,242.275
Norway,NOR,1977,212.96826
Norway,NOR,1978,238.64677
Norway,NOR,1979,262.27902
Norway,NOR,1980,247.24274
Norway,NOR,1981,274.50912
Norway,NOR,1982,273.51852
Norway,NOR,1983,312.51828
Norway,NOR,1984,313.15402
Norway,NOR,1985,302.76138
Norway,NOR,1986,284.5483
Norway,NOR,1987,305.44415
Norway,NOR,1988,321.9752
Norway,NOR,1989,350.2001
Norway,NOR,1990,358.9044
Norway,NOR,1991,326.3322
Norway,NOR,1992,345.7195
Norway,NOR,1993,353.34644
Norway,NOR,1994,330.989
Norway,NOR,1995,360.28543
Norway,NOR,1996,308.08606
Norway,NOR,1997,325.3728
Norway,NOR,1998,342.9944
Norway,NOR,1999,360.04596
Norway,NOR,2000,420.2765
Norway,NOR,2001,354.80884
Norway,NOR,2002,378.5425
Norway,NOR,2003,307.6139
Norway,NOR,2004,315.38065
Norway,NOR,2005,391.06345
Norway,NOR,2006,342.72156
Norway,NOR,2007,381.703
Norway,NOR,2008,394.57538
Norway,NOR,2009,353.3539
Norway,NOR,2010,327.60916
Norway,NOR,2011,336.48627
Norway,NOR,2012,393.946
Norway,NOR,2013,355.69052
Norway,NOR,2014,373.7786
Norway,NOR,2015,377.3766
Norway,NOR,2016,387.72977
Norway,NOR,2017,386.15552
Norway,NOR,2018,378.80328
Norway,NOR,2019,345.5296
Norway,NOR,2020,396.74307
Norway,NOR,2021,406.53625
OECD (BP),,1965,2245.3525
OECD (BP),,1966,2397.3613
OECD (BP),,1967,2475.4426
OECD (BP),,1968,2575.2505
OECD (BP),,1969,2713.9458
OECD (BP),,1970,2835.5947
OECD (BP),,1971,3029.4448
OECD (BP),,1972,3258.433
OECD (BP),,1973,3401.9429
OECD (BP),,1974,3828.037
OECD (BP),,1975,4094.5728
OECD (BP),,1976,4140.772
OECD (BP),,1977,4434.131
OECD (BP),,1978,4884.3667
OECD (BP),,1979,5067.5166
OECD (BP),,1980,5179.0444
OECD (BP),,1981,5542.8135
OECD (BP),,1982,5808.4116
OECD (BP),,1983,6255.5234
OECD (BP),,1984,6782.0625
OECD (BP),,1985,7386.668
OECD (BP),,1986,7716.023
OECD (BP),,1987,8039.571
OECD (BP),,1988,8431.801
OECD (BP),,1989,8555.233
OECD (BP),,1990,8898.082
OECD (BP),,1991,9226.983
OECD (BP),,1992,9272.526
OECD (BP),,1993,9718.404
OECD (BP),,1994,9758.589
OECD (BP),,1995,10277.958
OECD (BP),,1996,10547.419
OECD (BP),,1997,10595.98
OECD (BP),,1998,10665.832
OECD (BP),,1999,10945.663
OECD (BP),,2000,11098.266
OECD (BP),,2001,10930.339
OECD (BP),,2002,11086.843
OECD (BP),,2003,10799.693
OECD (BP),,2004,11247.213
OECD (BP),,2005,11356.671
OECD (BP),,2006,11572.907
OECD (BP),,2007,11426.985
OECD (BP),,2008,11703.511
OECD (BP),,2009,11704.684
OECD (BP),,2010,12155.52
OECD (BP),,2011,12144.849
OECD (BP),,2012,11895.187
OECD (BP),,2013,12237.504
OECD (BP),,2014,12413.91
OECD (BP),,2015,12663.938
OECD (BP),,2016,12927.322
OECD (BP),,2017,13249.382
OECD (BP),,2018,13590.331
OECD (BP),,2019,13904.357
OECD (BP),,2020,14065.526
OECD (BP),,2021,14432.191
Oceania,,1965,57.133812
Oceania,,1966,58.43353
Oceania,,1967,59.813663
Oceania,,1968,62.897797
Oceania,,1969,64.7496
Oceania,,1970,71.98622
Oceania,,1971,80.99371
Oceania,,1972,83.76087
Oceania,,1973,85.575775
Oceania,,1974,93.43763
Oceania,,1975,101.07752
Oceania,,1976,95.30604
Oceania,,1977,90.80607
Oceania,,1978,96.91847
Oceania,,1979,103.57304
Oceania,,1980,104.153725
Oceania,,1981,106.24759
Oceania,,1982,99.3847
Oceania,,1983,101.53335
Oceania,,1984,106.818115
Oceania,,1985,106.93569
Oceania,,1986,114.47402
Oceania,,1987,112.773125
Oceania,,1988,118.82174
Oceania,,1989,119.033104
Oceania,,1990,123.30246
Oceania,,1991,125.458626
Oceania,,1992,120.68851
Oceania,,1993,129.54907
Oceania,,1994,135.47987
Oceania,,1995,139.25587
Oceania,,1996,136.44432
Oceania,,1997,128.21057
Oceania,,1998,134.92691
Oceania,,1999,130.26599
Oceania,,2000,135.58728
Oceania,,2001,125.234406
Oceania,,2002,135.4588
Oceania,,2003,132.91415
Oceania,,2004,145.88353
Oceania,,2005,139.91743
Oceania,,2006,141.80612
Oceania,,2007,140.31879
Oceania,,2008,134.44075
Oceania,,2009,144.51675
Oceania,,2010,153.68425
Oceania,,2011,179.04474
Oceania,,2012,172.2392
Oceania,,2013,186.94872
Oceania,,2014,184.5915
Oceania,,2015,194.39023
Oceania,,2016,212.92543
Oceania,,2017,202.38553
Oceania,,2018,231.19777
Oceania,,2019,244.5799
Oceania,,2020,264.20273
Oceania,,2021,298.27438
Oman,OMN,1965,0
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0032777777
Oman,OMN,2014,0.0032499998
Oman,OMN,2015,0.009972222
Oman,OMN,2016,0.011222222
Oman,OMN,2017,0.04140972
Oman,OMN,2018,0.04156972
Oman,OMN,2019,0.06658305
Oman,OMN,2020,0.8307961
Pakistan,PAK,1965,6.4948545
Pakistan,PAK,1966,6.4948545
Pakistan,PAK,1967,7.6971216
Pakistan,PAK,1968,9.252228
Pakistan,PAK,1969,9.761884
Pakistan,PAK,1970,8.638026
Pakistan,PAK,1971,11.415728
Pakistan,PAK,1972,12.442697
Pakistan,PAK,1973,13.597707
Pakistan,PAK,1974,14.089411
Pakistan,PAK,1975,16.21001
Pakistan,PAK,1976,17.188139
Pakistan,PAK,1977,19.602308
Pakistan,PAK,1978,23.659367
Pakistan,PAK,1979,25.215132
Pakistan,PAK,1980,26.505707
Pakistan,PAK,1981,27.919573
Pakistan,PAK,1982,31.456808
Pakistan,PAK,1983,36.544926
Pakistan,PAK,1984,38.014755
Pakistan,PAK,1985,39.615273
Pakistan,PAK,1986,38.318226
Pakistan,PAK,1987,49.282646
Pakistan,PAK,1988,51.308334
Pakistan,PAK,1989,51.918446
Pakistan,PAK,1990,51.712654
Pakistan,PAK,1991,55.254112
Pakistan,PAK,1992,60.54393
Pakistan,PAK,1993,66.01076
Pakistan,PAK,1994,65.32264
Pakistan,PAK,1995,68.74134
Pakistan,PAK,1996,74.25318
Pakistan,PAK,1997,55.825417
Pakistan,PAK,1998,72.40266
Pakistan,PAK,1999,63.815186
Pakistan,PAK,2000,57.56143
Pakistan,PAK,2001,62.402134
Pakistan,PAK,2002,67.97304
Pakistan,PAK,2003,79.96005
Pakistan,PAK,2004,85.659485
Pakistan,PAK,2005,94.87914
Pakistan,PAK,2006,92.992195
Pakistan,PAK,2007,95.86544
Pakistan,PAK,2008,81.53933
Pakistan,PAK,2009,87.11068
Pakistan,PAK,2010,89.54765
Pakistan,PAK,2011,94.90674
Pakistan,PAK,2012,36.84338
Pakistan,PAK,2013,97.76803
Pakistan,PAK,2014,101.34484
Pakistan,PAK,2015,102.293846
Pakistan,PAK,2016,112.231514
Pakistan,PAK,2017,111.853676
Pakistan,PAK,2018,114.964165
Pakistan,PAK,2019,131.57072
Pakistan,PAK,2020,141.44945
Pakistan,PAK,2021,153.61111
Peru,PER,1965,7.7620964
Peru,PER,1966,8.359408
Peru,PER,1967,9.367742
Peru,PER,1968,10.053763
Peru,PER,1969,10.943817
Peru,PER,1970,10.455914
Peru,PER,1971,13.398286
Peru,PER,1972,13.838877
Peru,PER,1973,14.836088
Peru,PER,1974,16.272781
Peru,PER,1975,17.014986
Peru,PER,1976,17.911928
Peru,PER,1977,18.588373
Peru,PER,1978,18.996002
Peru,PER,1979,20.341028
Peru,PER,1980,20.999832
Peru,PER,1981,23.886694
Peru,PER,1982,25.308905
Peru,PER,1983,24.43518
Peru,PER,1984,26.187971
Peru,PER,1985,28.281954
Peru,PER,1986,30.23891
Peru,PER,1987,32.600266
Peru,PER,1988,31.254837
Peru,PER,1989,31.531956
Peru,PER,1990,31.39086
Peru,PER,1991,34.406284
Peru,PER,1992,29.074831
Peru,PER,1993,35.237465
Peru,PER,1994,38.072617
Peru,PER,1995,38.709637
Peru,PER,1996,39.836258
Peru,PER,1997,39.568504
Peru,PER,1998,41.23469
Peru,PER,1999,43.441887
Peru,PER,2000,48.339287
Peru,PER,2001,52.272404
Peru,PER,2002,53.25332
Peru,PER,2003,54.37917
Peru,PER,2004,50.993664
Peru,PER,2005,52.589912
Peru,PER,2006,56.86801
Peru,PER,2007,56.611137
Peru,PER,2008,55.030354
Peru,PER,2009,57.057358
Peru,PER,2010,57.80787
Peru,PER,2011,61.627186
Peru,PER,2012,62.70941
Peru,PER,2013,64.43466
Peru,PER,2014,65.52962
Peru,PER,2015,68.90463
Peru,PER,2016,69.110214
Peru,PER,2017,82.498245
Peru,PER,2018,88.97501
Peru,PER,2019,90.94247
Peru,PER,2020,88.7412
Peru,PER,2021,92.44357
Philippines,PHL,1965,4.583333
Philippines,PHL,1966,4.4946237
Philippines,PHL,1967,4.967742
Philippines,PHL,1968,5.0860214
Philippines,PHL,1969,5.3669357
Philippines,PHL,1970,6.200806
Philippines,PHL,1971,5.7158604
Philippines,PHL,1972,6.5260754
Philippines,PHL,1973,7.019892
Philippines,PHL,1974,6.064785
Philippines,PHL,1975,6.7182794
Philippines,PHL,1976,8.264785
Philippines,PHL,1977,6.2539086
Philippines,PHL,1978,8.320597
Philippines,PHL,1979,10.326412
Philippines,PHL,1980,16.216806
Philippines,PHL,1981,22.23734
Philippines,PHL,1982,22.367344
Philippines,PHL,1983,26.038963
Philippines,PHL,1984,31.105026
Philippines,PHL,1985,33.632328
Philippines,PHL,1986,33.959797
Philippines,PHL,1987,29.540363
Philippines,PHL,1988,33.47638
Philippines,PHL,1989,35.49401
Philippines,PHL,1990,34.80745
Philippines,PHL,1991,31.55212
Philippines,PHL,1992,29.302868
Philippines,PHL,1993,30.953852
Philippines,PHL,1994,35.266968
Philippines,PHL,1995,35.83611
Philippines,PHL,1996,39.327953
Philippines,PHL,1997,38.481064
Philippines,PHL,1998,40.273716
Philippines,PHL,1999,53.243427
Philippines,PHL,2000,56.050507
Philippines,PHL,2001,50.30698
Philippines,PHL,2002,49.216297
Philippines,PHL,2003,50.1588
Philippines,PHL,2004,53.19188
Philippines,PHL,2005,51.278297
Philippines,PHL,2006,57.011845
Philippines,PHL,2007,52.097652
Philippines,PHL,2008,56.74845
Philippines,PHL,2009,55.227673
Philippines,PHL,2010,48.366436
Philippines,PHL,2011,53.68605
Philippines,PHL,2012,55.873737
Philippines,PHL,2013,53.285164
Philippines,PHL,2014,52.632523
Philippines,PHL,2015,55.435066
Philippines,PHL,2016,58.016388
Philippines,PHL,2017,61.14554
Philippines,PHL,2018,61.20228
Philippines,PHL,2019,57.54844
Philippines,PHL,2020,56.323425
Philippines,PHL,2021,59.404125
Poland,POL,1965,2.7324595
Poland,POL,1966,2.7707663
Poland,POL,1967,2.9702954
Poland,POL,1968,3.1218076
Poland,POL,1969,2.6633067
Poland,POL,1970,5.4251676
Poland,POL,1971,4.9619284
Poland,POL,1972,5.0349126
Poland,POL,1973,5.017238
Poland,POL,1974,7.0248985
Poland,POL,1975,6.557964
Poland,POL,1976,5.44842
Poland,POL,1977,6.6327624
Poland,POL,1978,6.6054435
Poland,POL,1979,6.109409
Poland,POL,1980,7.737634
Poland,POL,1981,7.177789
Poland,POL,1982,5.4213376
Poland,POL,1983,6.1085353
Poland,POL,1984,5.2647514
Poland,POL,1985,6.743649
Poland,POL,1986,5.7551074
Poland,POL,1987,5.527655
Poland,POL,1988,5.6019487
Poland,POL,1989,5.0865927
Poland,POL,1990,4.3656244
Poland,POL,1991,4.478663
Poland,POL,1992,4.8105173
Poland,POL,1993,4.594724
Poland,POL,1994,5.2872643
Poland,POL,1995,5.796661
Poland,POL,1996,6.134509
Poland,POL,1997,6.3440547
Poland,POL,1998,7.5418067
Poland,POL,1999,7.000241
Poland,POL,2000,6.9476748
Poland,POL,2001,8.288824
Poland,POL,2002,8.193144
Poland,POL,2003,6.985732
Poland,POL,2004,9.279782
Poland,POL,2005,12.085398
Poland,POL,2006,13.946419
Poland,POL,2007,17.401634
Poland,POL,2008,25.019123
Poland,POL,2009,33.52833
Poland,POL,2010,40.27595
Poland,POL,2011,47.41675
Poland,POL,2012,59.565334
Poland,POL,2013,59.045177
Poland,POL,2014,66.67279
Poland,POL,2015,72.98464
Poland,POL,2016,70.22733
Poland,POL,2017,74.657265
Poland,POL,2018,71.358345
Poland,POL,2019,82.80545
Poland,POL,2020,88.12285
Poland,POL,2021,95.77098
Portugal,PRT,1965,12.414819
Portugal,PRT,1966,16.239515
Portugal,PRT,1967,16.820162
Portugal,PRT,1968,16.068682
Portugal,PRT,1969,19.555374
Portugal,PRT,1970,17.756115
Portugal,PRT,1971,18.701107
Portugal,PRT,1972,21.313946
Portugal,PRT,1973,22.298388
Portugal,PRT,1974,23.721909
Portugal,PRT,1975,19.707663
Portugal,PRT,1976,14.889315
Portugal,PRT,1977,30.21633
Portugal,PRT,1978,32.708603
Portugal,PRT,1979,33.98031
Portugal,PRT,1980,24.721416
Portugal,PRT,1981,15.833904
Portugal,PRT,1982,21.59217
Portugal,PRT,1983,25.025639
Portugal,PRT,1984,30.064627
Portugal,PRT,1985,33.366993
Portugal,PRT,1986,27.109571
Portugal,PRT,1987,29.024982
Portugal,PRT,1988,38.25665
Portugal,PRT,1989,19.322712
Portugal,PRT,1990,29.290762
Portugal,PRT,1991,29.336374
Portugal,PRT,1992,16.579245
Portugal,PRT,1993,28.165514
Portugal,PRT,1994,34.641018
Portugal,PRT,1995,27.990545
Portugal,PRT,1996,46.91352
Portugal,PRT,1997,42.31849
Portugal,PRT,1998,42.08186
Portugal,PRT,1999,25.835478
Portugal,PRT,2000,38.347
Portugal,PRT,2001,46.575207
Portugal,PRT,2002,28.79978
Portugal,PRT,2003,51.745037
Portugal,PRT,2004,35.969433
Portugal,PRT,2005,24.099947
Portugal,PRT,2006,45.905975
Portugal,PRT,2007,47.957733
Portugal,PRT,2008,43.43313
Portugal,PRT,2009,54.51742
Portugal,PRT,2010,83.57334
Portugal,PRT,2011,71.33657
Portugal,PRT,2012,57.67806
Portugal,PRT,2013,84.92865
Portugal,PRT,2014,90.17506
Portugal,PRT,2015,71.23257
Portugal,PRT,2016,91.194885
Portugal,PRT,2017,64.728065
Portugal,PRT,2018,82.76913
Portugal,PRT,2019,77.36703
Portugal,PRT,2020,84.02631
Portugal,PRT,2021,86.892654
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.36963332
Qatar,QAT,2012,0.36960554
Qatar,QAT,2013,0.37682778
Qatar,QAT,2014,0.38424444
Qatar,QAT,2015,0.38413334
Qatar,QAT,2016,0.38899446
Qatar,QAT,2017,0.38885555
Qatar,QAT,2018,0.38874444
Qatar,QAT,2019,0.38866112
Qatar,QAT,2020,0.38963777
Romania,ROU,1965,2.971774
Romania,ROU,1966,3.0604837
Romania,ROU,1967,4.364516
Romania,ROU,1968,4.6188173
Romania,ROU,1969,6.555645
Romania,ROU,1970,8.199731
Romania,ROU,1971,13.291667
Romania,ROU,1972,21.713171
Romania,ROU,1973,22.316397
Romania,ROU,1974,25.06344
Romania,ROU,1975,27.680376
Romania,ROU,1976,23.972311
Romania,ROU,1977,27.633064
Romania,ROU,1978,31.385483
Romania,ROU,1979,33.5293
Romania,ROU,1980,37.36747
Romania,ROU,1981,37.663174
Romania,ROU,1982,35.05215
Romania,ROU,1983,29.682257
Romania,ROU,1984,33.49086
Romania,ROU,1985,37.5922
Romania,ROU,1986,31.965054
Romania,ROU,1987,33.144894
Romania,ROU,1988,43.69247
Romania,ROU,1989,40.445698
Romania,ROU,1990,33.748203
Romania,ROU,1991,43.13656
Romania,ROU,1992,34.603165
Romania,ROU,1993,37.758034
Romania,ROU,1994,38.57688
Romania,ROU,1995,49.36102
Romania,ROU,1996,50.520164
Romania,ROU,1997,67.131615
Romania,ROU,1998,70.9188
Romania,ROU,1999,68.83273
Romania,ROU,2000,59.17987
Romania,ROU,2001,59.19337
Romania,ROU,2002,62.28657
Romania,ROU,2003,52.115463
Romania,ROU,2004,62.938942
Romania,ROU,2005,73.143745
Romania,ROU,2006,67.623695
Romania,ROU,2007,66.18339
Romania,ROU,2008,78.680756
Romania,ROU,2009,74.935776
Romania,ROU,2010,87.3532
Romania,ROU,2011,76.187645
Romania,ROU,2012,71.190895
Romania,ROU,2013,84.97206
Romania,ROU,2014,98.45217
Romania,ROU,2015,100.90254
Romania,ROU,2016,101.46289
Romania,ROU,2017,94.29197
Romania,ROU,2018,98.42541
Romania,ROU,2019,93.75281
Romania,ROU,2020,93.82651
Romania,ROU,2021,96.47652
Russia,RUS,1985,754.12195
Russia,RUS,1986,784.4925
Russia,RUS,1987,834.43744
Russia,RUS,1988,858.38556
Russia,RUS,1989,859.1704
Russia,RUS,1990,829.3072
Russia,RUS,1991,837.70514
Russia,RUS,1992,849.99005
Russia,RUS,1993,853.7443
Russia,RUS,1994,797.96075
Russia,RUS,1995,803.78595
Russia,RUS,1996,765.82495
Russia,RUS,1997,773.56696
Russia,RUS,1998,763.1527
Russia,RUS,1999,820.56757
Russia,RUS,2000,856.31464
Russia,RUS,2001,897.24976
Russia,RUS,2002,870.5581
Russia,RUS,2003,870.9163
Russia,RUS,2004,907.66876
Russia,RUS,2005,906.1702
Russia,RUS,2006,921.6208
Russia,RUS,2007,936.25214
Russia,RUS,2008,904.1453
Russia,RUS,2009,926.22894
Russia,RUS,2010,917.43787
Russia,RUS,2011,909.1345
Russia,RUS,2012,916.6738
Russia,RUS,2013,946.19525
Russia,RUS,2014,941.8011
Russia,RUS,2015,960.09326
Russia,RUS,2016,1002.10583
Russia,RUS,2017,1014.7438
Russia,RUS,2018,1027.3787
Russia,RUS,2019,1045.7983
Russia,RUS,2020,1111.3013
Russia,RUS,2021,1133.9579
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
